Name,Price,Category,POS_Category,Image_URL,Local_Image_Path
PISTOLA DE CALAFATEO (TUBO SILICONA) DE ALUMINIO 230MM -...,₲ 67.000,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNjhYQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--4f75a197a74fc971e96b1acd2834bfdfcc1dac61/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/125909.jpg,/opt/odoo/odoo8084/electropar_images/PISTOLA_DE_CALAFATEO__TUBO_SILICONA__DE_ALUMINIO_230MM_-....jpg
PISTOLA DE CALAFATEO (TUBO SILICONA) DE ALUMINIO 300MM -...,₲ 76.000,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBN0VYQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--a694308a4171fbd1864f9acd7b8b04d7dc532fc9/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/125910.jpg,/opt/odoo/odoo8084/electropar_images/PISTOLA_DE_CALAFATEO__TUBO_SILICONA__DE_ALUMINIO_300MM_-....jpg
ESPÁTULA PARA YESO 250MM - TOTAL,₲ 23.601,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBN1VYQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--408847bc389130ed8f1eb394fb522643aec24139/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/125913.jpg,/opt/odoo/odoo8084/electropar_images/ESP_TULA_PARA_YESO_250MM_-_TOTAL.jpg
ESPÁTULA PARA YESO 300MM - TOTAL,₲ 26.901,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBN2NYQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--ee8f4509be26162a2d62b697ca3392ff9a183852/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/125914.jpg,/opt/odoo/odoo8084/electropar_images/ESP_TULA_PARA_YESO_300MM_-_TOTAL.jpg
RODILLO DE MICROFIBRA P/ PARED INTERIOR 100MM (12 PZS)-...,₲ 22.300,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBN2tYQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--badadc84361d480ebd144404b966b02831e9ceca/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/125915.jpg,/opt/odoo/odoo8084/electropar_images/RODILLO_DE_MICROFIBRA_P__PARED_INTERIOR_100MM__12_PZS_-....jpg
RODILLO DE MICROFIBRA P/ PARED INTERIOR 230MM (3 PZS) -...,₲ 22.300,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBN3dYQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--28e7c02a0d2e524c0211cbf91e9c67a55adb2392/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/125916.jpg,/opt/odoo/odoo8084/electropar_images/RODILLO_DE_MICROFIBRA_P__PARED_INTERIOR_230MM__3_PZS__-....jpg
APAREJO DE CADENA 1TON 3M - TOTAL,₲ 494.000,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOUFYQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--1c3db8d73eb803b271f8bb936474f26017cfe3ef/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/125933.jpg,/opt/odoo/odoo8084/electropar_images/APAREJO_DE_CADENA_1TON_3M_-_TOTAL.jpg
CINTA AISLADORA 9.15M (ESPESOR 0.19MM)  - TOTAL,₲ 4.901,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOUlYQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--9615bcd6ea8be0fa357395f9289dfeb58bfb1019/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/125934.jpg,/opt/odoo/odoo8084/electropar_images/CINTA_AISLADORA_9.15M__ESPESOR_0.19MM___-_TOTAL.jpg
PILA ALCALINA AAA LR03 1.5V - TOTAL,₲ 2.600,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNDRWQXc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b15bba5ab6f6671179c3d239eda7c5debbd72352/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/125936.jpg,/opt/odoo/odoo8084/electropar_images/PILA_ALCALINA_AAA_LR03_1.5V_-_TOTAL.jpg
PILA ALCALINA AA LR6 1.5V - TOTAL,₲ 3.200,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOVVYQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--eab205901a8c612613093d8ef61f7f46aadaa2d5/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/125937_2.jpg,/opt/odoo/odoo8084/electropar_images/PILA_ALCALINA_AA_LR6_1.5V_-_TOTAL.jpg
MARTILLO DE PENA (MECÁNICO) 500GR. - TOTAL,₲ 31.700,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNm9XQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--4cfd88702fd4b884722abdb20bbb799d4c875ad6/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/125728.jpg,/opt/odoo/odoo8084/electropar_images/MARTILLO_DE_PENA__MEC_NICO__500GR._-_TOTAL.jpg
MARTILLO DE GOMA NATURAL 220G - TOTAL,₲ 30.600,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNjBXQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--629d5be36be0805a7b6c80927c3a77595ad1daa2/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/125731.jpg,/opt/odoo/odoo8084/electropar_images/MARTILLO_DE_GOMA_NATURAL_220G_-_TOTAL.jpg
MARTILLO DE GOLPE MUERTO 2LB - TOTAL,₲ 65.700,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNjhXQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--460e47da7cbf15b41ace4838042d68cddb5ce93d/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/125732.jpg,/opt/odoo/odoo8084/electropar_images/MARTILLO_DE_GOLPE_MUERTO_2LB_-_TOTAL.jpg
CUADERNO - TOTAL,₲ 14.500,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOHZjQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--8f464e894e1cd692969912c6ae8daba16e7217ea/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/126721.jpg,/opt/odoo/odoo8084/electropar_images/CUADERNO_-_TOTAL.jpg
"CANDADO DE CABLE PARA BICICLETA 4 DÍGITOS (1,2M) - TOTAL",₲ 37.901,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBN2NiQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--e1f5368c2b0c0fea2e13cba7e6282f249c8217fe/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/126729.jpg,/opt/odoo/odoo8084/electropar_images/CANDADO_DE_CABLE_PARA_BICICLETA_4_D_GITOS__1_2M__-_TOTAL.jpg
MARTILLO DE CINCELAR 300GR. - WADFOW,₲ 21.500,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBNzhiQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d60f79b33a6007db865b233bbd5085436fb660ad/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/126736.jpg,/opt/odoo/odoo8084/electropar_images/MARTILLO_DE_CINCELAR_300GR._-_WADFOW.jpg
MARTILLO DE CINCELAR 500GR. - WADFOW,₲ 27.000,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOEFiQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--17d3815edec11ed611ce57f04dccb4d20f4dbf24/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/126737.jpg,/opt/odoo/odoo8084/electropar_images/MARTILLO_DE_CINCELAR_500GR._-_WADFOW.jpg
SOPORTE DE REPISA 15X20CM (2 PZS) - TOTAL,₲ 7.500,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBM3diQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--22e43022bb58b4e75b8f9a9c824e42762d418d71/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/126676.jpg,/opt/odoo/odoo8084/electropar_images/SOPORTE_DE_REPISA_15X20CM__2_PZS__-_TOTAL.jpg
SOPORTE DE REPISA 25X30CM (2 PZS) - TOTAL,₲ 12.900,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMzBiQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--41b0597fbb67a7b915763fda120ca63650f5dba0/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/126677.jpg,/opt/odoo/odoo8084/electropar_images/SOPORTE_DE_REPISA_25X30CM__2_PZS__-_TOTAL.jpg
APAREJO DE CADENA 2TON 3M - TOTAL,₲ 748.300,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMFliQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d7acadf48c82534282fc64924b259d3d1cfed51e/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/126637.jpg,/opt/odoo/odoo8084/electropar_images/APAREJO_DE_CADENA_2TON_3M_-_TOTAL.jpg
PISTOLA DE CALAFATEO (TUBO SILICONA) 230MM - TOTAL,₲ 19.400,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBLzgwQVE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--a2af6f06be4cbf8376c4f2046ff919e27c5c377b/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/126640.jpg,/opt/odoo/odoo8084/electropar_images/PISTOLA_DE_CALAFATEO__TUBO_SILICONA__230MM_-_TOTAL.jpg
TRANSPALETA MANUAL 2500 KG - TOTAL,₲ 3.140.800,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMDRiQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--6a1bcefb5ea19944722f03b3a4b13d5f0a15d340/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/126647.jpg,/opt/odoo/odoo8084/electropar_images/TRANSPALETA_MANUAL_2500_KG_-_TOTAL.jpg
ENGRAPADORA MANUAL 3-EN-1 (4-14MM) - THT31143 - TOTAL,₲ 70.600,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMDhiQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b98fb3e4957616a7181be9322a7d38f70ea88596/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/126648.jpg,/opt/odoo/odoo8084/electropar_images/ENGRAPADORA_MANUAL_3-EN-1__4-14MM__-_THT31143_-_TOTAL.jpg
REMACHADORA MANUAL 250MM ALUMINIO - TOTAL,₲ 52.500,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMUFiQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--8a015494fc1a431df0695d438764a7643f202e5b/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/126649.jpg,/opt/odoo/odoo8084/electropar_images/REMACHADORA_MANUAL_250MM_ALUMINIO_-_TOTAL.jpg
ARCO DE SIERRA 300MM AGARRE SUAVE - TOTAL,₲ 33.800,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMUViQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--03652a15029536325fbd4c35b89ac3122dc0760c/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/126650.jpg,/opt/odoo/odoo8084/electropar_images/ARCO_DE_SIERRA_300MM_AGARRE_SUAVE_-_TOTAL.jpg
RODILLO Y FUNDA MICROFIBRA CON CUBETA P/ PARED INTERIOR...,₲ 27.700,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMVFiQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--ee989a2f4c2c88d25af24497dacfe72f9a0a115c/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/126652.jpg,/opt/odoo/odoo8084/electropar_images/RODILLO_Y_FUNDA_MICROFIBRA_CON_CUBETA_P__PARED_INTERIOR....jpg
JUEGO DE PINCELES DE PINTURA 1+2+3PULG. (3 PZS) - TOTAL,₲ 12.500,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMWNiQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--ce233f6f454e0c1a15162d00ae7dfac596cdaf16/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/126653.jpg,/opt/odoo/odoo8084/electropar_images/JUEGO_DE_PINCELES_DE_PINTURA_1_2_3PULG.__3_PZS__-_TOTAL.jpg
PINCEL DE PINTURA 100MM (CERDA 51X12MM) - TOTAL,₲ 14.400,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMW9iQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--1dbb537827385fe42ffa51af788dc000f2c7fdfc/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/126654.jpg,/opt/odoo/odoo8084/electropar_images/PINCEL_DE_PINTURA_100MM__CERDA_51X12MM__-_TOTAL.jpg
HOJA DE SIERRA P/ ARCO BIMETÁLICA 18T 300MM (5 PZS) - TOTAL,₲ 40.200,FERRETERÍA EN GENERAL,FERRETERÍA EN GENERAL,https://electropar.b-cdn.net/rails/active_storage/representations/proxy/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMTBiQWc9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f82d552d405c554af7afda5bd09880b952512210/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdCem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RTNKbGMybDZaVjloYm1SZmNHRmtXd2RwQWl3QmFRSXNBUT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--6cb9da79ecc04d7c8e10b3563f9294560e1bfed2/126656.jpg,/opt/odoo/odoo8084/electropar_images/HOJA_DE_SIERRA_P__ARCO_BIMET_LICA_18T_300MM__5_PZS__-_TOTAL.jpg
